frenetic,nkpl/fig09/naive-reachability/Globalcenter-reachability.nkpl,6.84
katch,nkpl/fig09/naive-reachability/Globenet-reachability.nkpl,2.477394871
frenetic,nkpl/fig09/naive-reachability/Globenet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Goodnet-reachability.nkpl,0.158979661
frenetic,nkpl/fig09/naive-reachability/Goodnet-reachability.nkpl,209.14
katch,nkpl/fig09/naive-reachability/Grena-reachability.nkpl,0.151922904
frenetic,nkpl/fig09/naive-reachability/Grena-reachability.nkpl,94.87
katch,nkpl/fig09/naive-reachability/Gridnet-reachability.nkpl,0.08488139
frenetic,nkpl/fig09/naive-reachability/Gridnet-reachability.nkpl,6.22
katch,nkpl/fig09/naive-reachability/Grnet-reachability.nkpl,0.765212348
frenetic,nkpl/fig09/naive-reachability/Grnet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsCe-reachability.nkpl,14.635152292
frenetic,nkpl/fig09/naive-reachability/GtsCe-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsCzechRepublic-reachability.nkpl,0.452904264
frenetic,nkpl/fig09/naive-reachability/GtsCzechRepublic-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsHungary-reachability.nkpl,0.487802822
frenetic,nkpl/fig09/naive-reachability/GtsHungary-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsPoland-reachability.nkpl,0.503546999
frenetic,nkpl/fig09/naive-reachability/GtsPoland-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsRomania-reachability.nkpl,0.191314065
frenetic,nkpl/fig09/naive-reachability/GtsRomania-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/GtsSlovakia-reachability.nkpl,0.797790852
frenetic,nkpl/fig09/naive-reachability/GtsSlovakia-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Harnet-reachability.nkpl,0.1968651
frenetic,nkpl/fig09/naive-reachability/Harnet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Heanet-reachability.nkpl,0.068528351
frenetic,nkpl/fig09/naive-reachability/Heanet-reachability.nkpl,2.24
katch,nkpl/fig09/naive-reachability/HiberniaCanada-reachability.nkpl,0.115002773
frenetic,nkpl/fig09/naive-reachability/HiberniaCanada-reachability.nkpl,30.64
katch,nkpl/fig09/naive-reachability/HiberniaGlobal-reachability.nkpl,1.159214186
frenetic,nkpl/fig09/naive-reachability/HiberniaGlobal-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/HiberniaIreland-reachability.nkpl,0.07523495
frenetic,nkpl/fig09/naive-reachability/HiberniaIreland-reachability.nkpl,3.33
katch,nkpl/fig09/naive-reachability/HiberniaNireland-reachability.nkpl,0.170483781
frenetic,nkpl/fig09/naive-reachability/HiberniaNireland-reachability.nkpl,206.88
katch,nkpl/fig09/naive-reachability/HiberniaUk-reachability.nkpl,0.166832367
frenetic,nkpl/fig09/naive-reachability/HiberniaUk-reachability.nkpl,67.13
katch,nkpl/fig09/naive-reachability/HiberniaUs-reachability.nkpl,0.182397082
frenetic,nkpl/fig09/naive-reachability/HiberniaUs-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Highwinds-reachability.nkpl,0.199917305
frenetic,nkpl/fig09/naive-reachability/Highwinds-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/HostwayInternational-reachability.nkpl,0.143589548
frenetic,nkpl/fig09/naive-reachability/HostwayInternational-reachability.nkpl,108.42
katch,nkpl/fig09/naive-reachability/HurricaneElectric-reachability.nkpl,0.227209019
frenetic,nkpl/fig09/naive-reachability/HurricaneElectric-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Ibm-reachability.nkpl,0.1847103
frenetic,nkpl/fig09/naive-reachability/Ibm-reachability.nkpl,224.05
katch,nkpl/fig09/naive-reachability/Iij-reachability.nkpl,0.878607322
frenetic,nkpl/fig09/naive-reachability/Iij-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Iinet-reachability.nkpl,0.509638916
frenetic,nkpl/fig09/naive-reachability/Iinet-reachability.nkpl,timeout (300s)
